"Variable_Name","DX_CODE","DX_DESC","matched_terms_llm_context"
"A1C","E093411","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, RIGHT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093412","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093413","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093419","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093491","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, RIGHT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093492","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093493","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093499","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093511","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, RIGHT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093512","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093513","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093519","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093521","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT INVOLVING THE MACULA, RIGHT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093522","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT INVOLVING THE MACULA, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093523","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT INVOLVING THE MACULA, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093529","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT INVOLVING THE MACULA, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093531","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT NOT INVOLVING THE MACULA, RIGHT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093532","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT NOT INVOLVING THE MACULA, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093533","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT NOT INVOLVING THE MACULA, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093539","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT NOT INVOLVING THE MACULA, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093541","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH COMBINED TRACTION RETINAL DETACHMENT AND RHEGMATOGENOUS RETINAL DETACHMENT, RIGHT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093542","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH COMBINED TRACTION RETINAL DETACHMENT AND RHEGMATOGENOUS RETINAL DETACHMENT, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093543","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH COMBINED TRACTION RETINAL DETACHMENT AND RHEGMATOGENOUS RETINAL DETACHMENT, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093549","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH COMBINED TRACTION RETINAL DETACHMENT AND RHEGMATOGENOUS RETINAL DETACHMENT, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093551","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH STABLE PROLIFERATIVE DIABETIC RETINOPATHY, RIGHT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*MELLITUS.*STABLE; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093552","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH STABLE PROLIFERATIVE DIABETIC RETINOPATHY, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*MELLITUS.*STABLE; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093553","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH STABLE PROLIFERATIVE DIABETIC RETINOPATHY, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*MELLITUS.*STABLE; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093559","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH STABLE PROLIFERATIVE DIABETIC RETINOPATHY, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*MELLITUS.*STABLE; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093591","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, RIGHT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093592","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093593","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E093599","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E0936","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH DIABETIC CATARACT","DIABETES; DIABETES.*MELLITUS"
"A1C","E0937X1","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, RIGHT EYE","DIABETES; DIABETES.*MELLITUS"
"A1C","E0937X2","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, LEFT EYE","DIABETES; DIABETES.*MELLITUS"
"A1C","E0937X3","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, BILATERAL","DIABETES; DIABETES.*MELLITUS"
"A1C","E0937X9","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED"
"A1C","E0939","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH OTHER DIABETIC OPHTHALMIC COMPLICATION","DIABETES; DIABETES.*MELLITUS"
"A1C","E0940","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH NEUROLOGICAL COMPLICATIONS WITH DIABETIC NEUROPATHY, UNSPECIFIED","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*COMPLICATIONS; DIABETES.*WITH.*NEUROPATHY"
"A1C","E0941","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH NEUROLOGICAL COMPLICATIONS WITH DIABETIC MONONEUROPATHY","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*COMPLICATIONS; DIABETES.*WITH.*NEUROPATHY"
"A1C","E0942","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH NEUROLOGICAL COMPLICATIONS WITH DIABETIC POLYNEUROPATHY","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*COMPLICATIONS; DIABETES.*WITH.*NEUROPATHY"
"A1C","E0943","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH NEUROLOGICAL COMPLICATIONS WITH DIABETIC AUTONOMIC (POLY)NEUROPATHY","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*COMPLICATIONS; DIABETES.*WITH.*NEUROPATHY"
"A1C","E0944","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH NEUROLOGICAL COMPLICATIONS WITH DIABETIC AMYOTROPHY","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*COMPLICATIONS"
"A1C","E0949","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH NEUROLOGICAL COMPLICATIONS WITH OTHER DIABETIC NEUROLOGICAL COMPLICATION","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*COMPLICATIONS"
"A1C","E0951","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH DIABETIC PERIPHERAL ANGIOPATHY WITHOUT GANGRENE","DIABETES; DIABETES.*MELLITUS"
"A1C","E0952","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH DIABETIC PERIPHERAL ANGIOPATHY WITH GANGRENE","DIABETES; DIABETES.*MELLITUS"
"A1C","E0959","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH OTHER CIRCULATORY COMPLICATIONS","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*COMPLICATIONS"
"A1C","E09610","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH DIABETIC NEUROPATHIC ARTHROPATHY","DIABETES; DIABETES.*MELLITUS"
"A1C","E09618","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH OTHER DIABETIC ARTHROPATHY","DIABETES; DIABETES.*MELLITUS"
"A1C","E09620","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH DIABETIC DERMATITIS","DIABETES; DIABETES.*MELLITUS"
"A1C","E09621","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH FOOT ULCER","DIABETES; DIABETES.*MELLITUS"
"A1C","E09622","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH OTHER SKIN ULCER","DIABETES; DIABETES.*MELLITUS"
"A1C","E09628","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH OTHER SKIN COMPLICATIONS","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*COMPLICATIONS"
"A1C","E09630","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PERIODONTAL DISEASE","DIABETES; DIABETES.*MELLITUS"
"A1C","E09638","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH OTHER ORAL COMPLICATIONS","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*COMPLICATIONS"
"A1C","E09641","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH HYPOGLYCEMIA WITH COMA","DIABETES; DIABETES.*MELLITUS"
"A1C","E09649","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH HYPOGLYCEMIA WITHOUT COMA","DIABETES; DIABETES.*MELLITUS"
"A1C","E0965","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH HYPERGLYCEMIA","DIABETES; HYPERGLYCEMIA; DIABETES.*MELLITUS"
"A1C","E0969","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH OTHER SPECIFIED COMPLICATION","DIABETES; DIABETES.*MELLITUS"
"A1C","E098","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH UNSPECIFIED COMPLICATIONS","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*COMPLICATIONS"
"A1C","E099","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITHOUT COMPLICATIONS","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*COMPLICATIONS; DIABETES.*WITHOUT.*COMPLICATIONS"
"A1C","E1010","TYPE 1 DIABETES MELLITUS WITH KETOACIDOSIS WITHOUT COMA","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETES.*MELLITUS"
"A1C","E1011","TYPE 1 DIABETES MELLITUS WITH KETOACIDOSIS WITH COMA","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETES.*MELLITUS"
"A1C","E1021","TYPE 1 DIABETES MELLITUS WITH DIABETIC NEPHROPATHY","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*NEPHROPATHY"
"A1C","E1022","TYPE 1 DIABETES MELLITUS WITH DIABETIC CHRONIC KIDNEY DISEASE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS"
"A1C","E1029","TYPE 1 DIABETES MELLITUS WITH OTHER DIABETIC KIDNEY COMPLICATION","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS"
"A1C","E10311","TYPE 1 DIABETES MELLITUS WITH UNSPECIFIED DIABETIC RETINOPATHY WITH MACULAR EDEMA","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; TYPE.*1.*DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E10319","TYPE 1 DIABETES MELLITUS WITH UNSPECIFIED DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; TYPE.*1.*DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103211","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103212","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103213","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103219","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; TYPE.*1.*DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103291","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103292","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103293","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103299","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; TYPE.*1.*DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103311","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103312","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103313","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103319","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; TYPE.*1.*DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103391","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103392","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103393","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103399","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; TYPE.*1.*DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103411","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103412","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103413","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103419","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; TYPE.*1.*DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103491","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103492","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103493","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103499","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; TYPE.*1.*DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103511","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103512","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E103513","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETIC; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
