"Variable_Name","DX_CODE","DX_DESC","matched_terms_llm_context"
"A1C","E0937X9","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, UNSPECIFIED EYE","DIABETES"
"A1C","E0939","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH OTHER DIABETIC OPHTHALMIC COMPLICATION","DIABETES"
"A1C","E0940","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH NEUROLOGICAL COMPLICATIONS WITH DIABETIC NEUROPATHY, UNSPECIFIED","DIABETES"
"A1C","E0941","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH NEUROLOGICAL COMPLICATIONS WITH DIABETIC MONONEUROPATHY","DIABETES"
"A1C","E0942","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH NEUROLOGICAL COMPLICATIONS WITH DIABETIC POLYNEUROPATHY","DIABETES"
"A1C","E0943","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH NEUROLOGICAL COMPLICATIONS WITH DIABETIC AUTONOMIC (POLY)NEUROPATHY","DIABETES"
"A1C","E0944","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH NEUROLOGICAL COMPLICATIONS WITH DIABETIC AMYOTROPHY","DIABETES"
"A1C","E0949","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH NEUROLOGICAL COMPLICATIONS WITH OTHER DIABETIC NEUROLOGICAL COMPLICATION","DIABETES"
"A1C","E0951","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH DIABETIC PERIPHERAL ANGIOPATHY WITHOUT GANGRENE","DIABETES"
"A1C","E0952","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH DIABETIC PERIPHERAL ANGIOPATHY WITH GANGRENE","DIABETES"
"A1C","E0959","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH OTHER CIRCULATORY COMPLICATIONS","DIABETES"
"A1C","E09610","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH DIABETIC NEUROPATHIC ARTHROPATHY","DIABETES"
"A1C","E09618","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH OTHER DIABETIC ARTHROPATHY","DIABETES"
"A1C","E09620","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH DIABETIC DERMATITIS","DIABETES"
"A1C","E09621","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH FOOT ULCER","DIABETES"
"A1C","E09622","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH OTHER SKIN ULCER","DIABETES"
"A1C","E09628","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH OTHER SKIN COMPLICATIONS","DIABETES"
"A1C","E09630","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH PERIODONTAL DISEASE","DIABETES"
"A1C","E09638","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH OTHER ORAL COMPLICATIONS","DIABETES"
"A1C","E09641","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH HYPOGLYCEMIA WITH COMA","DIABETES"
"A1C","E09649","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH HYPOGLYCEMIA WITHOUT COMA","DIABETES"
"A1C","E0965","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH HYPERGLYCEMIA","DIABETES; HYPERGLYCEMIA"
"A1C","E0969","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH OTHER SPECIFIED COMPLICATION","DIABETES"
"A1C","E098","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITH UNSPECIFIED COMPLICATIONS","DIABETES"
"A1C","E099","DRUG OR CHEMICAL INDUCED DIABETES MELLITUS WITHOUT COMPLICATIONS","DIABETES"
"A1C","E1010","TYPE 1 DIABETES MELLITUS WITH KETOACIDOSIS WITHOUT COMA","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1011","TYPE 1 DIABETES MELLITUS WITH KETOACIDOSIS WITH COMA","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1021","TYPE 1 DIABETES MELLITUS WITH DIABETIC NEPHROPATHY","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1022","TYPE 1 DIABETES MELLITUS WITH DIABETIC CHRONIC KIDNEY DISEASE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1029","TYPE 1 DIABETES MELLITUS WITH OTHER DIABETIC KIDNEY COMPLICATION","DIABETES; TYPE.*1.*DIABETES"
"A1C","E10311","TYPE 1 DIABETES MELLITUS WITH UNSPECIFIED DIABETIC RETINOPATHY WITH MACULAR EDEMA","DIABETES; TYPE.*1.*DIABETES"
"A1C","E10319","TYPE 1 DIABETES MELLITUS WITH UNSPECIFIED DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103211","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103212","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103213","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103219","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103291","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103292","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103293","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103299","TYPE 1 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103311","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103312","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103313","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103319","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103391","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103392","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103393","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103399","TYPE 1 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103411","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103412","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103413","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103419","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103491","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103492","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103493","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103499","TYPE 1 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103511","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103512","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103513","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103519","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103521","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT INVOLVING THE MACULA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103522","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT INVOLVING THE MACULA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103523","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT INVOLVING THE MACULA, BILATERAL","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103529","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT INVOLVING THE MACULA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103531","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT NOT INVOLVING THE MACULA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103532","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT NOT INVOLVING THE MACULA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103533","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT NOT INVOLVING THE MACULA, BILATERAL","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103539","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT NOT INVOLVING THE MACULA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103541","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH COMBINED TRACTION RETINAL DETACHMENT AND RHEGMATOGENOUS RETINAL DETACHMENT, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103542","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH COMBINED TRACTION RETINAL DETACHMENT AND RHEGMATOGENOUS RETINAL DETACHMENT, LEFT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103543","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH COMBINED TRACTION RETINAL DETACHMENT AND RHEGMATOGENOUS RETINAL DETACHMENT, BILATERAL","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103549","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH COMBINED TRACTION RETINAL DETACHMENT AND RHEGMATOGENOUS RETINAL DETACHMENT, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103551","TYPE 1 DIABETES MELLITUS WITH STABLE PROLIFERATIVE DIABETIC RETINOPATHY, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103552","TYPE 1 DIABETES MELLITUS WITH STABLE PROLIFERATIVE DIABETIC RETINOPATHY, LEFT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103553","TYPE 1 DIABETES MELLITUS WITH STABLE PROLIFERATIVE DIABETIC RETINOPATHY, BILATERAL","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103559","TYPE 1 DIABETES MELLITUS WITH STABLE PROLIFERATIVE DIABETIC RETINOPATHY, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103591","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103592","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103593","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*1.*DIABETES"
"A1C","E103599","TYPE 1 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1036","TYPE 1 DIABETES MELLITUS WITH DIABETIC CATARACT","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1037X1","TYPE 1 DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, RIGHT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1037X2","TYPE 1 DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, LEFT EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1037X3","TYPE 1 DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, BILATERAL","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1037X9","TYPE 1 DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, UNSPECIFIED EYE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1039","TYPE 1 DIABETES MELLITUS WITH OTHER DIABETIC OPHTHALMIC COMPLICATION","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1040","TYPE 1 DIABETES MELLITUS WITH DIABETIC NEUROPATHY, UNSPECIFIED","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1041","TYPE 1 DIABETES MELLITUS WITH DIABETIC MONONEUROPATHY","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1042","TYPE 1 DIABETES MELLITUS WITH DIABETIC POLYNEUROPATHY","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1043","TYPE 1 DIABETES MELLITUS WITH DIABETIC AUTONOMIC (POLY)NEUROPATHY","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1044","TYPE 1 DIABETES MELLITUS WITH DIABETIC AMYOTROPHY","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1049","TYPE 1 DIABETES MELLITUS WITH OTHER DIABETIC NEUROLOGICAL COMPLICATION","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1051","TYPE 1 DIABETES MELLITUS WITH DIABETIC PERIPHERAL ANGIOPATHY WITHOUT GANGRENE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1052","TYPE 1 DIABETES MELLITUS WITH DIABETIC PERIPHERAL ANGIOPATHY WITH GANGRENE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1059","TYPE 1 DIABETES MELLITUS WITH OTHER CIRCULATORY COMPLICATIONS","DIABETES; TYPE.*1.*DIABETES"
"A1C","E10610","TYPE 1 DIABETES MELLITUS WITH DIABETIC NEUROPATHIC ARTHROPATHY","DIABETES; TYPE.*1.*DIABETES"
"A1C","E10618","TYPE 1 DIABETES MELLITUS WITH OTHER DIABETIC ARTHROPATHY","DIABETES; TYPE.*1.*DIABETES"
"A1C","E10620","TYPE 1 DIABETES MELLITUS WITH DIABETIC DERMATITIS","DIABETES; TYPE.*1.*DIABETES"
"A1C","E10621","TYPE 1 DIABETES MELLITUS WITH FOOT ULCER","DIABETES; TYPE.*1.*DIABETES"
"A1C","E10622","TYPE 1 DIABETES MELLITUS WITH OTHER SKIN ULCER","DIABETES; TYPE.*1.*DIABETES"
"A1C","E10628","TYPE 1 DIABETES MELLITUS WITH OTHER SKIN COMPLICATIONS","DIABETES; TYPE.*1.*DIABETES"
"A1C","E10630","TYPE 1 DIABETES MELLITUS WITH PERIODONTAL DISEASE","DIABETES; TYPE.*1.*DIABETES"
"A1C","E10638","TYPE 1 DIABETES MELLITUS WITH OTHER ORAL COMPLICATIONS","DIABETES; TYPE.*1.*DIABETES"
"A1C","E10641","TYPE 1 DIABETES MELLITUS WITH HYPOGLYCEMIA WITH COMA","DIABETES; TYPE.*1.*DIABETES"
"A1C","E10649","TYPE 1 DIABETES MELLITUS WITH HYPOGLYCEMIA WITHOUT COMA","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1065","TYPE 1 DIABETES MELLITUS WITH HYPERGLYCEMIA","DIABETES; TYPE.*1.*DIABETES; HYPERGLYCEMIA"
"A1C","E1069","TYPE 1 DIABETES MELLITUS WITH OTHER SPECIFIED COMPLICATION","DIABETES; TYPE.*1.*DIABETES"
"A1C","E108","TYPE 1 DIABETES MELLITUS WITH UNSPECIFIED COMPLICATIONS","DIABETES; TYPE.*1.*DIABETES"
"A1C","E109","TYPE 1 DIABETES MELLITUS WITHOUT COMPLICATIONS","DIABETES; TYPE.*1.*DIABETES"
"A1C","E10A0","TYPE 1 DIABETES MELLITUS, PRESYMPTOMATIC, UNSPECIFIED","DIABETES; TYPE.*1.*DIABETES"
"A1C","E10A1","TYPE 1 DIABETES MELLITUS, PRESYMPTOMATIC, STAGE 1","DIABETES; TYPE.*1.*DIABETES"
"A1C","E10A2","TYPE 1 DIABETES MELLITUS, PRESYMPTOMATIC, STAGE 2","DIABETES; TYPE.*1.*DIABETES"
"A1C","E1100","TYPE 2 DIABETES MELLITUS WITH HYPEROSMOLARITY WITHOUT NONKETOTIC HYPERGLYCEMIC-HYPEROSMOLAR COMA (NKHHC)","DIABETES; TYPE.*2.*DIABETES"
"A1C","E1101","TYPE 2 DIABETES MELLITUS WITH HYPEROSMOLARITY WITH COMA","DIABETES; TYPE.*2.*DIABETES"
"A1C","E1110","TYPE 2 DIABETES MELLITUS WITH KETOACIDOSIS WITHOUT COMA","DIABETES; TYPE.*2.*DIABETES"
"A1C","E1111","TYPE 2 DIABETES MELLITUS WITH KETOACIDOSIS WITH COMA","DIABETES; TYPE.*2.*DIABETES"
"A1C","E1121","TYPE 2 DIABETES MELLITUS WITH DIABETIC NEPHROPATHY","DIABETES; TYPE.*2.*DIABETES"
"A1C","E1122","TYPE 2 DIABETES MELLITUS WITH DIABETIC CHRONIC KIDNEY DISEASE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E1129","TYPE 2 DIABETES MELLITUS WITH OTHER DIABETIC KIDNEY COMPLICATION","DIABETES; TYPE.*2.*DIABETES"
"A1C","E11311","TYPE 2 DIABETES MELLITUS WITH UNSPECIFIED DIABETIC RETINOPATHY WITH MACULAR EDEMA","DIABETES; TYPE.*2.*DIABETES"
"A1C","E11319","TYPE 2 DIABETES MELLITUS WITH UNSPECIFIED DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113211","TYPE 2 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113212","TYPE 2 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113213","TYPE 2 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113219","TYPE 2 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113291","TYPE 2 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113292","TYPE 2 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113293","TYPE 2 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113299","TYPE 2 DIABETES MELLITUS WITH MILD NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113311","TYPE 2 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113312","TYPE 2 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113313","TYPE 2 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113319","TYPE 2 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113391","TYPE 2 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113392","TYPE 2 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113393","TYPE 2 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113399","TYPE 2 DIABETES MELLITUS WITH MODERATE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113411","TYPE 2 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113412","TYPE 2 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113413","TYPE 2 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113419","TYPE 2 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113491","TYPE 2 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113492","TYPE 2 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113493","TYPE 2 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113499","TYPE 2 DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113511","TYPE 2 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, RIGHT EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113512","TYPE 2 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113513","TYPE 2 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113519","TYPE 2 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; TYPE.*2.*DIABETES"
"A1C","E113521","TYPE 2 DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT INVOLVING THE MACULA, RIGHT EYE","DIABETES; TYPE.*2.*DIABETES"
